loan_id,age,income_annual,employment_years,loan_amount,loan_term_months,credit_score,debt_to_income_ratio,home_ownership,loan_purpose,num_prior_loans,has_collateral,education_level,defaulted
L0002229,69,40493.0,5.7,36198.0,60,610,0.402,mortgage,debt-consolidation,3,1,phd,0
L0002230,59,89417.0,1.1,58507.0,24,708,0.169,mortgage,car,0,0,bachelor,0
L0002231,59,73030.0,6.2,2633.0,48,643,0.517,mortgage,credit-card,1,0,high-school,0
L0002232,51,66439.0,1.0,19361.0,36,657,0.096,mortgage,debt-consolidation,0,1,high-school,0
L0002233,69,51612.0,1.6,41807.0,24,718,0.264,mortgage,credit-card,0,1,bachelor,0
L0002234,60,40964.0,0.5,50084.0,24,731,0.088,rent,car,2,1,bachelor,0
L0002235,24,24480.0,10.0,34697.0,12,656,0.123,mortgage,credit-card,1,0,high-school,0
L0002236,24,24507.0,4.5,23083.0,48,750,0.09,rent,car,2,1,phd,0
L0002237,66,25524.0,5.4,11068.0,24,741,0.423,own,credit-card,2,1,bachelor,0
L0002238,67,93931.0,1.3,11430.0,36,744,0.652,rent,debt-consolidation,0,0,high-school,0
L0002239,60,40302.0,4.5,56884.0,24,705,0.1,rent,debt-consolidation,2,0,high-school,0
L0002240,58,31437.0,4.5,2352.0,36,794,0.412,rent,debt-consolidation,0,0,high-school,0
L0002241,48,52014.0,3.1,40377.0,24,620,0.333,rent,debt-consolidation,1,0,bachelor,1
L0002242,53,35323.0,6.0,35021.0,36,702,0.148,rent,debt-consolidation,3,0,bachelor,0
L0002243,38,45400.0,5.2,46512.0,48,665,0.183,rent,debt-consolidation,0,0,high-school,0
L0002244,51,69561.0,3.6,9601.0,48,714,0.474,own,debt-consolidation,1,0,bachelor,0
L0002245,28,46715.0,5.2,37649.0,60,767,0.211,rent,credit-card,0,0,master,0
L0002246,47,46735.0,4.5,37570.0,60,599,0.222,rent,home-improvement,0,0,high-school,0
L0002247,24,53682.0,7.8,50201.0,24,690,0.112,own,home-improvement,2,1,bachelor,0
L0002248,31,28875.0,1.4,59942.0,24,651,0.279,rent,debt-consolidation,1,0,high-school,1
L0002249,38,61703.0,9.9,41344.0,24,773,0.193,rent,small-business,1,0,high-school,0
L0002250,51,102930.0,3.5,39311.0,60,800,0.239,rent,debt-consolidation,1,1,high-school,0
L0002251,41,45940.0,4.3,12757.0,60,609,0.356,mortgage,credit-card,0,1,bachelor,0
L0002252,41,56629.0,1.2,29492.0,60,732,0.241,own,credit-card,2,0,bachelor,0
L0002253,58,37176.0,1.9,45835.0,48,850,0.191,own,debt-consolidation,0,1,high-school,0
L0002254,57,39156.0,4.0,57371.0,36,705,0.547,mortgage,debt-consolidation,0,1,high-school,0
L0002255,33,84339.0,5.2,13933.0,48,688,0.089,rent,credit-card,2,0,high-school,0
L0002256,31,58245.0,7.3,5139.0,60,719,0.243,own,credit-card,2,0,phd,0
L0002257,34,72998.0,1.0,46531.0,24,754,0.289,rent,car,0,0,bachelor,0
L0002258,28,61097.0,2.3,11052.0,24,788,0.117,own,small-business,1,0,bachelor,0
L0002259,30,50486.0,1.8,39969.0,60,800,0.439,rent,debt-consolidation,3,1,high-school,0
L0002260,66,93506.0,3.0,16092.0,36,620,0.228,own,credit-card,1,1,bachelor,0
L0002261,67,24258.0,4.6,57028.0,60,772,0.058,mortgage,car,1,0,high-school,0
L0002262,46,37656.0,6.4,49604.0,36,686,0.193,rent,credit-card,1,0,bachelor,1
L0002263,28,45665.0,13.0,36415.0,60,677,0.28,own,home-improvement,0,0,bachelor,0
L0002264,69,55293.0,2.8,8332.0,36,671,0.421,mortgage,debt-consolidation,2,0,bachelor,1
L0002265,46,47377.0,3.8,36295.0,48,742,0.303,mortgage,credit-card,2,0,high-school,0
L0002266,32,59524.0,7.8,4448.0,36,654,0.114,mortgage,debt-consolidation,2,1,master,0
L0002267,38,100328.0,3.0,6747.0,60,785,0.285,own,credit-card,0,0,high-school,0
L0002268,39,32275.0,11.4,42327.0,36,679,0.265,mortgage,home-improvement,0,0,bachelor,1
L0002269,48,107544.0,2.3,10762.0,36,747,0.223,rent,home-improvement,1,0,bachelor,0
L0002270,38,49119.0,2.9,6864.0,24,729,0.57,mortgage,home-improvement,0,0,master,1
L0002271,21,59108.0,5.5,27993.0,48,619,0.035,rent,small-business,1,0,high-school,1
L0002272,34,54770.0,6.5,59112.0,36,627,,own,credit-card,0,0,bachelor,0
L0002273,63,61422.0,3.8,45506.0,12,736,0.181,rent,car,1,0,bachelor,0
L0002274,64,93093.0,17.5,31466.0,24,594,0.362,mortgage,other,0,0,high-school,0
L0002275,40,32310.0,5.0,11852.0,60,700,0.059,own,credit-card,2,0,bachelor,0
L0002276,59,39209.0,2.5,15905.0,36,657,0.273,rent,home-improvement,0,0,master,1
L0002277,33,71841.0,3.6,48816.0,24,661,0.308,mortgage,car,2,1,master,0
L0002278,35,37771.0,1.2,5536.0,36,716,0.16,rent,home-improvement,0,0,bachelor,0
L0002279,36,23365.0,2.1,34733.0,60,782,0.326,rent,debt-consolidation,2,1,bachelor,0
L0002280,62,72453.0,2.0,54550.0,48,727,0.376,mortgage,credit-card,1,1,bachelor,0
L0002281,68,38293.0,3.6,28267.0,36,594,0.443,rent,debt-consolidation,2,0,master,0
L0002282,67,80492.0,3.2,56106.0,36,693,0.332,rent,credit-card,1,0,bachelor,0
L0002283,39,44274.0,6.3,44738.0,36,749,0.342,mortgage,other,3,0,high-school,0
L0002284,55,90519.0,2.2,42650.0,36,667,0.337,rent,debt-consolidation,2,0,high-school,0
L0002285,44,60751.0,5.5,26305.0,24,682,0.109,rent,debt-consolidation,0,0,high-school,0
L0002286,62,39569.0,9.5,11991.0,36,651,0.089,rent,debt-consolidation,0,0,bachelor,0
L0002287,63,31218.0,7.6,15743.0,12,767,0.16,mortgage,debt-consolidation,0,0,high-school,0
L0002288,63,48791.0,2.5,11123.0,12,619,0.141,mortgage,debt-consolidation,1,0,bachelor,0
L0002289,69,55553.0,10.1,43983.0,36,660,0.176,rent,other,2,0,high-school,0
L0002290,32,40593.0,2.1,36199.0,36,616,,rent,debt-consolidation,0,0,bachelor,1
L0002291,68,30279.0,6.4,36521.0,48,745,0.181,rent,car,1,0,high-school,0
L0002292,31,48874.0,4.2,20845.0,48,617,0.07,rent,credit-card,1,0,high-school,0
L0002293,27,108168.0,3.1,16070.0,60,637,0.492,own,debt-consolidation,0,1,high-school,0
L0002294,58,60573.0,3.0,46355.0,36,667,0.241,rent,debt-consolidation,1,0,master,0
L0002295,48,40485.0,6.5,15525.0,60,698,0.279,mortgage,home-improvement,1,1,bachelor,0
L0002296,58,57867.0,2.1,8398.0,48,662,0.144,mortgage,home-improvement,2,0,high-school,0
L0002297,50,71916.0,14.2,29665.0,60,690,0.177,mortgage,credit-card,1,1,master,0
L0002298,41,35707.0,4.9,43820.0,36,555,0.135,rent,other,1,1,high-school,0
L0002299,59,48250.0,9.5,2994.0,48,737,0.26,mortgage,debt-consolidation,3,0,master,0
L0002300,51,50705.0,3.9,17031.0,24,712,0.16,rent,car,4,1,bachelor,0
L0002301,44,45218.0,3.7,40736.0,48,694,0.542,rent,car,0,0,high-school,1
L0002302,46,31105.0,10.1,25705.0,48,515,0.408,mortgage,debt-consolidation,0,1,master,1
L0002303,44,72954.0,4.4,2153.0,36,692,0.336,own,credit-card,1,1,master,0
L0002304,29,21001.0,10.0,42852.0,24,641,0.334,mortgage,debt-consolidation,0,0,master,0
L0002305,38,40268.0,2.4,13923.0,36,644,,own,home-improvement,3,0,master,0
L0002306,26,39067.0,4.2,17855.0,60,688,0.221,rent,credit-card,3,0,high-school,0
L0002307,56,42125.0,0.5,30784.0,60,773,0.13,mortgage,car,1,0,bachelor,0
L0002308,55,104499.0,5.5,54835.0,60,818,,rent,other,1,0,master,0
L0002309,53,47143.0,4.3,27168.0,60,774,0.505,own,credit-card,3,0,high-school,1
L0002310,35,87511.0,2.1,6064.0,48,680,0.392,rent,small-business,2,1,bachelor,0
L0002311,69,57531.0,2.8,27637.0,36,803,0.093,rent,small-business,2,0,master,0
L0002312,57,66266.0,5.8,23236.0,60,793,0.322,rent,other,2,0,bachelor,0
L0002313,49,47423.0,5.1,8759.0,36,695,0.093,rent,debt-consolidation,1,0,bachelor,0
L0002314,51,75013.0,1.1,10904.0,36,560,0.229,rent,debt-consolidation,1,0,bachelor,0
L0002315,66,41062.0,7.0,36773.0,60,630,0.121,rent,credit-card,2,0,bachelor,0
L0002316,21,44346.0,4.0,58893.0,12,537,0.198,own,other,0,0,bachelor,0
L0002317,68,42871.0,12.1,53309.0,36,657,0.342,rent,debt-consolidation,0,0,high-school,0
L0002318,44,33841.0,9.7,50190.0,60,695,0.11,rent,home-improvement,4,0,high-school,0
L0002319,22,53659.0,2.8,16148.0,48,570,0.275,mortgage,credit-card,4,0,bachelor,0
L0002320,38,80062.0,5.6,35834.0,36,752,0.212,mortgage,debt-consolidation,2,0,master,0
L0002321,22,46526.0,8.6,10310.0,36,702,0.107,rent,credit-card,1,0,bachelor,0
L0002322,50,37818.0,2.1,27036.0,36,561,0.196,rent,other,1,1,high-school,0
L0002323,69,130283.0,6.5,44612.0,48,705,0.283,own,debt-consolidation,1,0,bachelor,0
L0002324,52,45459.0,8.5,14589.0,24,565,0.357,rent,credit-card,1,1,bachelor,0
L0002325,50,75286.0,7.6,51780.0,36,835,0.095,rent,home-improvement,2,0,high-school,0
L0002326,24,54291.0,2.7,44654.0,24,600,0.319,rent,car,2,0,high-school,0
L0002327,34,87918.0,2.9,40631.0,48,623,0.285,mortgage,debt-consolidation,2,1,high-school,0
L0002328,34,52932.0,1.0,53334.0,60,658,0.096,rent,home-improvement,1,1,high-school,0
L0002329,42,53005.0,10.3,17879.0,12,697,0.311,mortgage,home-improvement,3,1,high-school,0
L0002330,60,52789.0,4.4,56754.0,36,660,,rent,car,2,1,bachelor,0
L0002331,42,48302.0,3.1,24753.0,36,579,0.437,rent,small-business,3,1,master,0
L0002332,28,55709.0,3.5,25213.0,36,695,0.063,own,home-improvement,1,0,bachelor,0
L0002333,26,38308.0,3.1,49664.0,24,648,0.08,rent,small-business,2,1,bachelor,1
L0002334,26,67714.0,0.9,51793.0,12,647,0.565,own,car,0,0,bachelor,1
L0002335,65,183664.0,5.8,43550.0,36,801,0.165,mortgage,debt-consolidation,2,0,high-school,1
L0002336,32,35574.0,2.8,24745.0,36,661,0.277,own,debt-consolidation,0,0,bachelor,1
L0002337,36,62457.0,2.2,53678.0,12,665,0.2,rent,debt-consolidation,0,0,high-school,1
L0002338,45,54568.0,,47509.0,36,699,0.454,mortgage,home-improvement,3,1,high-school,0
L0002339,47,32552.0,0.6,27407.0,36,724,0.285,mortgage,credit-card,4,0,master,0
L0002340,61,76992.0,1.9,24331.0,60,708,0.158,rent,credit-card,0,0,bachelor,0
L0002341,63,44374.0,3.6,31886.0,36,523,0.365,mortgage,home-improvement,2,0,bachelor,1
L0002342,31,39754.0,2.5,53168.0,36,667,0.178,mortgage,small-business,2,0,bachelor,0
L0002343,64,100246.0,1.3,50055.0,24,662,0.535,mortgage,home-improvement,1,0,master,1
L0002344,41,46464.0,1.7,4493.0,48,605,0.205,own,other,1,1,bachelor,0
L0002345,30,91612.0,4.5,41761.0,12,599,0.059,own,small-business,1,0,bachelor,1
L0002346,46,69087.0,1.6,30803.0,60,766,0.284,mortgage,small-business,2,0,high-school,0
L0002347,29,56543.0,1.0,10274.0,24,698,0.349,own,debt-consolidation,1,1,bachelor,1
L0002348,38,72141.0,12.7,2541.0,24,651,0.297,rent,other,2,0,bachelor,0
L0002349,27,77167.0,2.4,26554.0,36,712,0.274,mortgage,debt-consolidation,1,0,master,0
L0002350,57,50069.0,0.9,15680.0,36,774,0.165,own,car,0,1,high-school,0
L0002351,32,45906.0,2.0,16347.0,36,725,0.399,own,home-improvement,1,0,high-school,0
L0002352,66,79692.0,7.6,37898.0,24,784,0.523,rent,credit-card,3,1,high-school,0
L0002353,36,189144.0,7.6,30979.0,48,707,0.125,own,debt-consolidation,1,0,bachelor,0
L0002354,28,26119.0,4.2,14185.0,12,737,0.079,own,credit-card,2,0,bachelor,0
L0002355,56,32803.0,5.6,54034.0,60,673,0.589,rent,credit-card,1,1,high-school,1
L0002356,45,35121.0,1.4,31155.0,36,773,0.177,rent,car,0,0,high-school,0
L0002357,28,46816.0,4.0,8243.0,24,808,0.085,mortgage,small-business,1,0,high-school,0
L0002358,39,34939.0,0.9,13318.0,36,703,0.227,own,debt-consolidation,2,0,master,0
L0002359,31,71356.0,9.9,58294.0,36,599,0.024,mortgage,car,2,0,bachelor,0
L0002360,54,28239.0,1.5,29638.0,12,698,0.287,rent,car,2,1,high-school,0
L0002361,39,44697.0,4.3,44940.0,24,683,0.082,mortgage,debt-consolidation,1,1,bachelor,0
L0002362,25,43350.0,0.8,59850.0,48,737,0.314,mortgage,car,3,0,high-school,1
L0002363,22,84756.0,9.6,21103.0,48,665,0.592,mortgage,debt-consolidation,1,0,bachelor,0
L0002364,68,53000.0,10.0,3739.0,36,697,0.033,rent,credit-card,0,0,high-school,0
L0002365,33,29658.0,7.0,36581.0,36,731,0.233,rent,small-business,1,1,phd,0
L0002366,61,61909.0,6.5,3356.0,36,644,0.151,rent,car,1,1,bachelor,0
L0002367,43,35709.0,,24780.0,24,712,0.121,rent,credit-card,0,0,high-school,0
L0002368,54,31678.0,0.6,13289.0,36,706,0.173,rent,debt-consolidation,0,0,high-school,0
L0002369,48,89226.0,5.8,52205.0,36,534,0.183,rent,credit-card,0,0,bachelor,0
L0002370,41,44622.0,3.2,6712.0,48,680,0.202,rent,debt-consolidation,2,0,bachelor,0
L0002371,52,67559.0,6.1,52756.0,12,586,0.371,rent,small-business,0,0,bachelor,0
L0002372,26,43725.0,4.3,26562.0,24,786,0.222,rent,other,5,0,high-school,0
L0002373,40,60533.0,6.1,29365.0,36,647,0.22,rent,debt-consolidation,4,1,high-school,0
L0002374,26,101668.0,5.1,3369.0,24,657,0.065,mortgage,credit-card,1,0,high-school,0
L0002375,48,58971.0,0.4,43722.0,36,745,0.386,own,debt-consolidation,2,1,master,0
L0002376,47,46062.0,4.2,42772.0,36,522,0.047,mortgage,car,0,0,master,0
L0002377,63,29942.0,13.9,40361.0,24,607,0.239,rent,home-improvement,1,0,bachelor,0
L0002378,21,80843.0,3.5,12152.0,36,779,0.468,rent,home-improvement,1,1,high-school,0
L0002379,56,67266.0,4.5,27459.0,36,685,0.368,mortgage,car,0,0,high-school,1
L0002380,53,62700.0,10.1,49892.0,48,586,0.183,rent,debt-consolidation,2,0,bachelor,0
L0002381,49,52259.0,1.2,2289.0,36,635,0.137,mortgage,debt-consolidation,0,1,bachelor,0
L0002382,64,89822.0,3.9,45975.0,12,595,0.229,rent,debt-consolidation,0,0,high-school,0
L0002383,59,44483.0,5.2,45579.0,48,642,0.525,rent,home-improvement,2,0,high-school,1
L0002384,37,69420.0,2.6,56329.0,36,662,0.162,mortgage,credit-card,1,0,master,0
L0002385,35,122733.0,2.0,35053.0,36,812,0.196,mortgage,home-improvement,0,0,high-school,0
L0002386,56,56175.0,7.3,20693.0,60,613,0.209,mortgage,debt-consolidation,1,0,bachelor,0
L0002387,67,46551.0,8.8,5806.0,36,591,0.017,rent,debt-consolidation,0,1,master,0
L0002388,36,42200.0,,51872.0,60,668,0.434,rent,debt-consolidation,0,1,high-school,0
L0002389,54,41955.0,1.8,33665.0,24,691,0.267,own,other,2,0,bachelor,0
L0002390,30,55077.0,6.2,19980.0,48,665,0.259,rent,home-improvement,0,0,bachelor,1
L0002391,53,114065.0,4.0,51339.0,36,684,0.222,rent,home-improvement,1,1,phd,0
L0002392,34,65826.0,4.2,42924.0,60,802,0.182,rent,home-improvement,3,1,high-school,0
L0002393,59,59391.0,2.4,7166.0,48,611,0.289,mortgage,debt-consolidation,1,0,high-school,1
L0002394,55,57835.0,6.9,39537.0,24,675,0.219,mortgage,debt-consolidation,0,0,bachelor,0
L0002395,21,26960.0,0.5,50665.0,36,788,0.112,own,other,0,1,bachelor,1
L0002396,57,51865.0,,16777.0,60,810,0.084,mortgage,home-improvement,1,1,phd,0
L0002397,27,35707.0,6.5,14676.0,48,713,0.285,rent,car,1,0,master,1
L0002398,32,106650.0,2.6,57061.0,60,563,0.092,rent,small-business,5,0,bachelor,1
L0002399,49,36588.0,1.6,43325.0,36,745,0.184,rent,other,1,1,bachelor,0
L0002400,49,29712.0,1.7,53436.0,48,749,0.209,mortgage,debt-consolidation,0,0,high-school,1
L0002401,50,24960.0,3.4,22855.0,24,714,0.46,mortgage,debt-consolidation,2,0,bachelor,1
L0002402,37,38236.0,1.9,55330.0,60,660,0.202,rent,credit-card,1,0,high-school,1
L0002403,64,15000.0,8.9,36292.0,36,639,0.14,mortgage,credit-card,0,0,master,1
L0002404,51,58919.0,5.6,34391.0,12,755,0.278,own,credit-card,1,1,high-school,0
L0002405,47,60218.0,9.7,17187.0,24,719,0.502,rent,credit-card,1,1,high-school,0
L0002406,57,33183.0,1.8,3432.0,36,767,0.158,rent,home-improvement,2,0,phd,0
L0002407,34,79871.0,,32560.0,36,671,0.072,mortgage,debt-consolidation,1,1,bachelor,0
L0002408,41,50241.0,2.4,58851.0,48,723,0.204,rent,home-improvement,0,1,bachelor,0
L0002409,44,50564.0,2.6,24756.0,36,617,0.104,rent,credit-card,0,0,bachelor,0
L0002410,26,80044.0,7.2,56482.0,48,799,0.066,mortgage,credit-card,1,0,master,0
L0002411,36,90132.0,4.8,5843.0,48,815,0.046,own,small-business,1,0,high-school,0
L0002412,60,34267.0,4.2,15044.0,36,688,0.208,mortgage,car,1,1,master,0
L0002413,54,28357.0,7.7,18453.0,24,564,0.209,rent,car,4,0,master,0
L0002414,65,45664.0,0.4,23458.0,48,775,0.301,own,car,1,0,master,1
L0002415,50,108822.0,2.4,34256.0,36,835,0.259,rent,home-improvement,0,0,high-school,1
L0002416,23,38247.0,0.9,50620.0,12,666,0.138,rent,home-improvement,1,0,bachelor,1
L0002417,30,83760.0,3.5,35120.0,36,665,0.505,mortgage,debt-consolidation,1,1,high-school,0
L0002418,37,34951.0,10.8,9246.0,48,666,,mortgage,car,1,0,bachelor,0
L0002419,39,50557.0,10.3,4018.0,36,670,0.402,mortgage,debt-consolidation,0,0,high-school,1
L0002420,69,41829.0,1.3,42277.0,36,767,0.314,mortgage,credit-card,2,0,high-school,0
L0002421,54,65210.0,3.7,43497.0,24,725,0.123,mortgage,other,0,0,high-school,0
L0002422,63,57909.0,8.8,2283.0,36,615,0.171,mortgage,debt-consolidation,0,0,master,0
L0002423,67,36222.0,2.8,7031.0,24,670,0.182,mortgage,credit-card,1,0,high-school,0
L0002424,49,43591.0,3.2,53205.0,36,711,0.296,rent,debt-consolidation,0,0,high-school,1
L0002425,40,33528.0,1.5,36149.0,12,645,0.287,mortgage,debt-consolidation,0,0,bachelor,1
L0002426,46,60081.0,2.2,28923.0,36,720,0.327,rent,debt-consolidation,1,1,high-school,0
L0002427,56,34278.0,3.1,7306.0,48,698,0.198,rent,small-business,3,0,bachelor,1
L0002428,57,56554.0,2.9,18289.0,12,768,0.336,mortgage,debt-consolidation,0,0,bachelor,0
L0002429,41,64780.0,4.4,43740.0,24,742,0.255,own,small-business,0,0,bachelor,0
L0002430,25,72900.0,5.3,35066.0,60,658,0.122,own,credit-card,0,0,high-school,0
L0002431,39,73347.0,10.6,33501.0,12,692,0.165,mortgage,debt-consolidation,2,1,master,1
L0002432,42,63018.0,3.6,48146.0,48,636,0.315,rent,home-improvement,1,1,bachelor,1
L0002433,52,33296.0,4.3,44306.0,36,834,0.104,own,debt-consolidation,4,1,bachelor,0
L0002434,49,36672.0,3.4,18514.0,24,737,0.227,own,car,1,1,high-school,0
L0002435,68,36598.0,3.1,55570.0,48,592,0.247,rent,small-business,1,0,bachelor,1
L0002436,54,52612.0,,36914.0,48,673,0.026,rent,debt-consolidation,3,1,master,0
L0002437,36,88513.0,6.2,9480.0,36,576,0.309,rent,debt-consolidation,1,0,bachelor,0
L0002438,59,39584.0,2.4,31675.0,12,660,0.132,rent,other,3,0,phd,1
L0002439,42,47144.0,7.2,26570.0,60,695,0.499,mortgage,car,0,0,bachelor,0
L0002440,37,92985.0,6.1,48715.0,60,750,0.107,rent,credit-card,1,0,high-school,0
L0002441,23,29241.0,4.9,55924.0,36,760,0.384,own,small-business,2,1,phd,0
L0002442,58,107414.0,4.0,14491.0,24,594,0.126,mortgage,small-business,0,0,bachelor,0
L0002443,51,71678.0,8.2,43960.0,60,702,0.192,rent,debt-consolidation,1,1,high-school,0
L0002444,24,39530.0,8.1,33248.0,36,712,0.423,mortgage,credit-card,2,0,high-school,0
L0002445,39,46468.0,10.6,54323.0,60,695,0.441,own,debt-consolidation,0,0,bachelor,0
L0002446,41,116293.0,4.4,6340.0,24,584,0.282,rent,car,2,0,bachelor,1
L0002447,26,43256.0,3.0,43104.0,60,632,0.064,mortgage,debt-consolidation,0,1,bachelor,0
L0002448,58,74793.0,7.3,58190.0,48,676,,own,small-business,1,0,master,1
L0002449,51,135659.0,2.1,35425.0,36,744,0.113,own,credit-card,1,0,high-school,0
L0002450,31,53163.0,11.9,19771.0,12,624,0.137,own,credit-card,2,1,bachelor,0
L0002451,54,53945.0,1.6,40315.0,36,651,0.102,rent,debt-consolidation,0,1,phd,1
L0002452,48,146465.0,4.7,3346.0,60,671,0.549,rent,debt-consolidation,0,0,high-school,0
L0002453,27,33195.0,2.5,34104.0,48,575,0.314,mortgage,small-business,2,1,phd,1
L0002454,49,53724.0,7.4,24615.0,24,662,0.237,rent,other,1,0,high-school,0
L0002455,50,65626.0,4.3,8654.0,36,716,0.327,rent,other,2,1,bachelor,0
L0002456,30,27056.0,,54825.0,60,621,0.022,rent,debt-consolidation,0,0,master,1
L0002457,62,32116.0,1.4,29622.0,36,656,0.167,rent,debt-consolidation,1,1,high-school,0
L0002458,57,41900.0,7.2,53018.0,24,648,0.247,mortgage,debt-consolidation,1,0,bachelor,0
L0002459,47,65100.0,6.4,16966.0,48,734,0.376,mortgage,credit-card,4,0,master,0
L0002460,56,43561.0,5.8,20153.0,36,573,0.069,mortgage,other,1,0,bachelor,0
L0002461,60,52093.0,4.7,59136.0,36,650,0.257,mortgage,debt-consolidation,4,1,bachelor,0
L0002462,45,77012.0,1.5,34063.0,60,796,0.243,mortgage,credit-card,0,0,high-school,0
L0002463,45,71014.0,3.7,23803.0,36,768,0.13,rent,other,2,0,bachelor,0
L0002464,41,21538.0,5.1,45509.0,48,763,0.195,mortgage,debt-consolidation,0,0,bachelor,0
L0002465,32,58805.0,3.3,5295.0,60,785,,mortgage,debt-consolidation,3,0,high-school,0
L0002466,48,69343.0,5.0,46572.0,36,622,0.26,rent,debt-consolidation,2,0,high-school,0
L0002467,28,52222.0,5.5,10754.0,36,778,0.215,rent,home-improvement,2,1,master,0
L0002468,22,68628.0,0.6,3137.0,36,543,0.171,mortgage,debt-consolidation,1,0,master,0
L0002469,32,76594.0,2.1,59646.0,12,650,0.235,mortgage,home-improvement,0,0,high-school,0
L0002470,26,62696.0,4.2,13690.0,24,733,0.242,own,small-business,5,0,high-school,0
L0002471,52,51882.0,8.7,54111.0,36,703,0.389,rent,debt-consolidation,2,0,high-school,1
L0002472,29,60671.0,5.5,31205.0,24,705,0.187,mortgage,small-business,3,0,high-school,1
L0002473,35,19012.0,4.0,11531.0,24,622,0.485,mortgage,debt-consolidation,1,0,bachelor,1
L0002474,41,102225.0,4.1,32231.0,60,491,0.092,mortgage,other,4,1,high-school,0
L0002475,47,98263.0,,13249.0,36,716,0.248,rent,home-improvement,2,0,phd,0
L0002476,28,95173.0,1.8,6361.0,60,760,0.245,own,car,2,0,high-school,0
L0002477,60,57393.0,5.3,19764.0,36,697,0.096,mortgage,debt-consolidation,1,0,master,0
L0002478,26,70066.0,8.1,30098.0,36,706,0.323,rent,debt-consolidation,0,1,bachelor,0
L0002479,25,57703.0,0.8,40598.0,36,715,,mortgage,home-improvement,1,0,high-school,1
L0002480,28,62641.0,1.6,21750.0,60,630,0.441,rent,debt-consolidation,1,0,bachelor,1
L0002481,26,100267.0,2.6,19008.0,24,678,0.262,rent,car,1,1,high-school,0
L0002482,27,24425.0,15.4,27747.0,36,606,0.038,rent,debt-consolidation,1,0,bachelor,1
L0002483,57,66016.0,4.3,27938.0,48,761,0.181,own,credit-card,5,1,bachelor,0
L0002484,50,37231.0,3.1,49990.0,48,526,0.433,rent,small-business,0,0,bachelor,1
L0002485,22,32260.0,2.2,8061.0,24,670,,rent,home-improvement,3,0,bachelor,0
L0002486,49,51168.0,2.5,7183.0,36,810,0.317,mortgage,home-improvement,2,0,high-school,0
L0002487,31,30830.0,6.3,32039.0,24,722,0.206,mortgage,home-improvement,2,1,master,0
L0002488,24,30804.0,2.7,35985.0,48,609,0.193,mortgage,debt-consolidation,3,0,bachelor,1
L0002489,42,25651.0,2.5,19101.0,48,719,0.093,rent,other,1,0,bachelor,0
L0002490,61,43612.0,2.6,14437.0,36,745,0.298,mortgage,credit-card,0,0,bachelor,0
L0002491,68,68823.0,8.1,51875.0,36,700,0.383,own,debt-consolidation,3,0,master,0
L0002492,24,78545.0,2.5,14169.0,60,729,0.253,rent,debt-consolidation,2,0,bachelor,0
L0002493,46,131936.0,0.9,39572.0,12,603,0.396,rent,debt-consolidation,0,0,bachelor,1
L0002494,45,45154.0,5.1,42948.0,36,640,0.107,mortgage,small-business,2,1,high-school,0
L0002495,27,77573.0,2.7,35803.0,12,712,0.51,rent,debt-consolidation,2,0,high-school,1
L0002496,50,58750.0,2.0,25184.0,60,666,0.02,mortgage,debt-consolidation,0,0,master,0
L0002497,49,57983.0,5.1,49718.0,36,658,0.209,own,debt-consolidation,1,0,master,1
L0002498,22,64100.0,4.0,27296.0,24,618,0.094,own,debt-consolidation,1,1,high-school,0
L0002499,39,77694.0,1.5,7139.0,12,787,0.429,rent,car,1,0,master,0
