customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,is_senior_citizen,avg_monthly_usage_gb,support_tickets_90d,churned
CUST001730,56,34.45,1946.95,month-to-month,credit-card,DSL,no,no,0,10.6,3,0
CUST001731,65,49.45,3249.28,month-to-month,credit-card,DSL,yes,no,0,28.4,3,0
CUST001732,50,72.16,3531.78,two-year,electronic-check,DSL,yes,yes,0,52.0,1,0
CUST001733,62,40.49,2273.83,one-year,electronic-check,DSL,no,no,0,28.3,1,0
CUST001734,62,67.1,4339.21,month-to-month,electronic-check,None,yes,yes,0,67.0,1,0
CUST001735,57,96.46,4898.28,one-year,electronic-check,DSL,no,yes,0,127.2,2,0
CUST001736,36,37.46,1281.02,month-to-month,mailed-check,DSL,yes,no,0,188.4,4,0
CUST001737,8,64.84,495.01,month-to-month,credit-card,Fiber,yes,no,0,62.7,1,0
CUST001738,1,95.62,84.37,one-year,mailed-check,DSL,no,no,0,81.0,2,1
CUST001739,15,59.54,888.19,month-to-month,bank-transfer,DSL,no,no,0,66.8,0,0
CUST001740,31,55.66,1497.31,month-to-month,mailed-check,Fiber,no,yes,0,60.5,2,1
CUST001741,53,99.09,5192.0,two-year,electronic-check,Fiber,no,no,0,60.7,3,1
CUST001742,33,62.34,2097.79,two-year,credit-card,Fiber,yes,yes,1,168.5,1,0
CUST001743,2,97.61,179.58,month-to-month,bank-transfer,Fiber,no,no,1,12.9,1,1
CUST001744,15,80.72,1200.97,one-year,mailed-check,DSL,yes,yes,0,110.3,0,0
CUST001745,70,61.43,3789.91,month-to-month,credit-card,Fiber,yes,no,0,35.9,1,0
CUST001746,71,81.99,5933.0,one-year,mailed-check,None,yes,no,1,55.6,1,0
CUST001747,27,78.01,2191.38,month-to-month,electronic-check,Fiber,no,no,0,27.3,1,1
CUST001748,58,95.52,4878.33,one-year,mailed-check,Fiber,yes,yes,0,25.7,0,0
CUST001749,52,56.29,2893.04,month-to-month,bank-transfer,Fiber,yes,no,0,120.7,3,0
CUST001750,67,71.03,4526.61,two-year,mailed-check,Fiber,no,no,1,41.5,1,0
CUST001751,64,68.46,4189.97,two-year,credit-card,Fiber,yes,yes,0,65.4,3,0
CUST001752,45,87.6,,month-to-month,bank-transfer,DSL,no,no,0,87.4,1,1
CUST001753,29,44.37,1219.5,one-year,mailed-check,Fiber,no,no,0,152.4,2,0
CUST001754,45,95.42,4165.36,month-to-month,credit-card,DSL,yes,no,0,26.4,1,0
CUST001755,23,81.66,1683.19,one-year,mailed-check,Fiber,no,no,0,158.2,1,1
CUST001756,25,37.08,858.13,month-to-month,mailed-check,Fiber,no,no,0,75.5,2,1
CUST001757,44,100.21,4510.86,month-to-month,electronic-check,DSL,no,no,0,73.4,1,1
CUST001758,41,125.85,4499.29,one-year,mailed-check,DSL,no,yes,0,52.6,1,0
CUST001759,42,95.05,3870.4,month-to-month,mailed-check,None,no,no,0,47.5,1,0
CUST001760,28,105.67,2624.0,month-to-month,electronic-check,DSL,no,no,0,18.7,1,1
CUST001761,30,72.13,2205.68,month-to-month,bank-transfer,DSL,no,no,0,133.0,1,1
CUST001762,1,28.46,27.49,month-to-month,electronic-check,DSL,no,no,1,24.7,1,1
CUST001763,43,23.9,956.39,month-to-month,electronic-check,Fiber,yes,no,0,43.5,0,0
CUST001764,41,76.38,2818.31,one-year,bank-transfer,DSL,yes,yes,0,120.9,3,0
CUST001765,67,55.2,3466.77,one-year,electronic-check,Fiber,yes,no,0,59.8,2,0
CUST001766,36,47.14,1767.51,month-to-month,bank-transfer,Fiber,no,yes,1,29.6,1,0
CUST001767,34,68.43,2214.57,month-to-month,bank-transfer,DSL,yes,no,1,106.0,1,1
CUST001768,5,85.39,403.0,one-year,electronic-check,Fiber,no,no,0,47.7,4,1
CUST001769,14,33.68,471.17,one-year,electronic-check,DSL,yes,no,0,43.0,1,0
CUST001770,25,58.78,1360.48,two-year,mailed-check,DSL,no,no,0,,1,0
CUST001771,27,107.75,2721.56,month-to-month,electronic-check,Fiber,yes,no,0,45.6,2,0
CUST001772,26,43.12,1028.5,month-to-month,bank-transfer,DSL,no,no,0,51.7,1,1
CUST001773,28,91.74,2260.95,one-year,bank-transfer,None,no,no,1,86.3,1,1
CUST001774,55,57.88,3160.36,month-to-month,bank-transfer,Fiber,no,yes,0,38.1,3,1
CUST001775,10,83.64,856.98,month-to-month,mailed-check,DSL,no,no,1,135.2,1,1
CUST001776,24,97.43,2411.09,month-to-month,credit-card,None,no,yes,0,122.8,1,1
CUST001777,12,88.53,1090.15,two-year,electronic-check,Fiber,yes,no,1,122.8,2,0
CUST001778,22,92.73,1918.38,month-to-month,credit-card,DSL,no,no,1,72.1,3,1
CUST001779,49,41.21,1831.12,one-year,credit-card,Fiber,no,no,0,101.8,3,0
CUST001780,4,97.84,382.59,one-year,mailed-check,None,yes,no,0,96.3,2,0
CUST001781,25,48.68,1266.83,month-to-month,electronic-check,Fiber,no,no,0,115.1,3,1
CUST001782,2,76.49,152.28,two-year,electronic-check,Fiber,no,no,1,121.5,1,1
CUST001783,68,76.46,4933.96,one-year,credit-card,Fiber,yes,no,0,98.8,0,0
CUST001784,52,82.13,4218.49,month-to-month,electronic-check,DSL,yes,yes,0,100.0,1,0
CUST001785,18,78.42,1417.92,one-year,credit-card,DSL,no,yes,0,94.6,0,1
CUST001786,15,48.9,758.33,month-to-month,bank-transfer,Fiber,no,no,0,100.2,2,1
CUST001787,8,36.25,290.77,month-to-month,mailed-check,None,no,no,0,68.1,1,0
CUST001788,34,91.81,2923.75,one-year,bank-transfer,Fiber,no,no,0,43.8,2,1
CUST001789,54,74.65,3647.02,one-year,electronic-check,DSL,yes,yes,1,30.5,2,1
CUST001790,42,98.73,3939.23,month-to-month,mailed-check,Fiber,yes,yes,0,25.3,1,0
CUST001791,63,68.88,3973.35,two-year,credit-card,DSL,yes,no,1,32.4,1,0
CUST001792,25,34.87,905.36,one-year,electronic-check,DSL,yes,no,0,117.3,3,0
CUST001793,20,94.15,1791.85,one-year,credit-card,Fiber,yes,yes,1,146.6,3,0
CUST001794,34,60.74,1950.36,month-to-month,credit-card,DSL,yes,yes,0,97.3,2,0
CUST001795,15,78.55,1083.56,month-to-month,electronic-check,Fiber,no,yes,0,76.4,2,1
CUST001796,70,53.81,3683.39,month-to-month,bank-transfer,Fiber,no,no,1,18.7,3,0
CUST001797,14,111.11,1484.0,one-year,electronic-check,Fiber,yes,no,0,60.9,1,0
CUST001798,34,48.09,1432.0,month-to-month,bank-transfer,None,no,no,0,42.2,3,0
CUST001799,38,61.56,2395.05,one-year,credit-card,Fiber,yes,no,0,42.2,3,0
CUST001800,5,72.69,335.03,month-to-month,credit-card,None,no,no,0,70.7,1,1
CUST001801,34,42.7,1359.63,one-year,credit-card,Fiber,no,yes,0,96.9,0,0
CUST001802,33,78.26,2301.42,two-year,electronic-check,Fiber,no,yes,0,66.4,1,0
CUST001803,19,110.3,2013.3,one-year,bank-transfer,DSL,yes,no,1,208.2,2,1
CUST001804,10,57.74,571.86,one-year,electronic-check,DSL,yes,no,0,75.0,1,0
CUST001805,4,79.88,327.9,two-year,credit-card,None,no,no,0,16.5,3,0
CUST001806,1,20.0,17.21,month-to-month,electronic-check,DSL,yes,no,0,169.2,1,1
CUST001807,35,69.03,2523.97,one-year,electronic-check,None,no,no,0,64.1,2,1
CUST001808,7,62.17,431.17,two-year,electronic-check,DSL,no,yes,0,146.1,1,0
CUST001809,69,49.54,3099.88,one-year,electronic-check,Fiber,yes,no,1,24.8,0,0
CUST001810,18,97.04,1556.14,month-to-month,electronic-check,DSL,no,no,0,37.9,2,1
CUST001811,47,61.84,2642.62,two-year,electronic-check,None,no,no,0,32.1,5,0
CUST001812,48,65.56,3226.01,month-to-month,credit-card,DSL,no,yes,0,115.4,2,0
CUST001813,36,60.57,1980.52,month-to-month,credit-card,Fiber,no,no,0,132.5,0,0
CUST001814,63,22.08,,month-to-month,electronic-check,None,no,no,0,89.7,0,0
CUST001815,8,41.7,330.65,month-to-month,credit-card,DSL,yes,no,0,78.6,2,1
CUST001816,17,94.03,1637.51,month-to-month,mailed-check,DSL,yes,no,0,17.8,2,0
CUST001817,18,20.0,353.42,month-to-month,credit-card,None,yes,yes,0,40.6,1,0
CUST001818,10,50.84,508.72,two-year,electronic-check,Fiber,no,yes,0,44.6,1,0
CUST001819,21,60.01,1114.86,month-to-month,bank-transfer,DSL,no,yes,0,21.3,1,1
CUST001820,23,113.59,2679.14,month-to-month,mailed-check,Fiber,yes,yes,0,62.2,1,0
CUST001821,55,89.22,4441.63,two-year,electronic-check,DSL,no,no,0,91.0,4,0
CUST001822,22,56.07,1080.18,two-year,bank-transfer,DSL,yes,no,0,108.3,0,0
CUST001823,63,102.61,6756.94,month-to-month,credit-card,Fiber,no,no,0,94.8,1,1
CUST001824,55,51.49,2521.36,month-to-month,credit-card,DSL,no,yes,0,54.7,1,1
CUST001825,65,95.23,5430.63,one-year,mailed-check,Fiber,yes,yes,0,46.8,3,0
CUST001826,8,36.03,281.09,two-year,bank-transfer,DSL,yes,no,0,56.8,2,0
CUST001827,70,96.83,6193.64,one-year,credit-card,None,yes,yes,0,61.1,1,0
CUST001828,44,59.85,2308.62,month-to-month,electronic-check,Fiber,no,yes,1,31.1,1,1
CUST001829,70,44.29,3007.99,one-year,electronic-check,DSL,no,yes,0,48.5,1,0
CUST001830,26,64.57,1681.84,one-year,mailed-check,None,no,yes,0,43.0,2,0
CUST001831,68,76.93,5276.44,one-year,electronic-check,Fiber,no,yes,0,157.5,1,0
CUST001832,42,57.63,2132.67,two-year,mailed-check,DSL,no,yes,0,113.8,2,0
CUST001833,6,83.85,483.67,one-year,electronic-check,None,no,no,0,90.5,2,0
CUST001834,30,55.43,1684.08,one-year,bank-transfer,DSL,no,yes,0,35.0,2,0
CUST001835,10,85.51,754.38,one-year,bank-transfer,DSL,no,no,1,101.4,0,1
CUST001836,67,81.06,4841.95,one-year,credit-card,Fiber,no,no,0,39.7,2,0
CUST001837,22,68.48,1281.3,month-to-month,bank-transfer,DSL,yes,no,0,102.1,0,0
CUST001838,16,58.97,900.99,month-to-month,mailed-check,Fiber,yes,no,0,55.7,2,0
CUST001839,40,73.79,2623.78,one-year,credit-card,Fiber,yes,yes,0,125.4,4,0
CUST001840,31,83.76,2583.18,one-year,bank-transfer,None,no,yes,0,,0,0
CUST001841,7,121.54,886.89,month-to-month,bank-transfer,DSL,no,no,0,99.2,2,1
CUST001842,58,93.49,4835.45,month-to-month,electronic-check,DSL,no,no,0,131.7,2,1
CUST001843,61,94.4,5642.19,one-year,bank-transfer,Fiber,yes,no,1,57.7,0,0
CUST001844,53,147.21,6962.36,one-year,bank-transfer,DSL,no,no,1,55.1,3,0
CUST001845,44,82.9,3113.6,month-to-month,bank-transfer,None,no,no,0,65.8,0,0
CUST001846,29,82.12,2385.55,month-to-month,credit-card,Fiber,no,no,0,89.9,4,1
CUST001847,39,87.6,3200.49,month-to-month,credit-card,Fiber,no,no,0,45.5,0,1
CUST001848,37,44.78,1722.07,two-year,credit-card,Fiber,yes,no,0,41.1,1,0
CUST001849,12,58.9,676.31,two-year,bank-transfer,DSL,yes,no,0,171.1,2,0
CUST001850,6,57.35,303.32,one-year,credit-card,DSL,no,no,0,53.4,1,0
CUST001851,18,86.19,1458.26,month-to-month,credit-card,Fiber,yes,no,1,63.4,1,1
CUST001852,33,65.65,1929.39,one-year,electronic-check,Fiber,no,no,0,49.4,0,0
CUST001853,12,73.46,904.09,month-to-month,bank-transfer,DSL,no,no,0,94.2,1,1
CUST001854,8,97.19,768.33,two-year,electronic-check,DSL,yes,no,0,43.0,2,0
CUST001855,61,91.58,5129.68,month-to-month,electronic-check,Fiber,no,no,1,60.3,4,1
CUST001856,27,65.96,1701.78,month-to-month,electronic-check,DSL,yes,no,1,117.6,3,1
CUST001857,42,53.25,2200.48,one-year,mailed-check,Fiber,no,yes,0,108.8,1,0
CUST001858,38,98.38,,month-to-month,electronic-check,DSL,no,no,0,52.7,0,1
CUST001859,53,89.35,4101.13,one-year,electronic-check,Fiber,no,yes,0,,1,0
CUST001860,53,29.84,1351.41,one-year,electronic-check,Fiber,yes,no,0,36.2,0,0
CUST001861,22,62.17,1193.89,month-to-month,bank-transfer,None,no,yes,0,66.8,1,0
CUST001862,61,74.14,4201.44,month-to-month,credit-card,Fiber,no,no,0,189.4,2,1
CUST001863,27,89.47,2278.82,one-year,credit-card,DSL,no,no,1,104.5,1,0
CUST001864,60,92.75,4882.13,two-year,mailed-check,Fiber,no,yes,0,36.0,2,0
CUST001865,29,77.1,2084.37,month-to-month,electronic-check,Fiber,no,no,0,21.6,0,0
CUST001866,8,84.63,635.28,month-to-month,credit-card,Fiber,no,no,0,36.6,2,1
CUST001867,54,71.6,3370.8,one-year,electronic-check,None,no,yes,0,28.1,1,0
CUST001868,3,53.15,164.76,month-to-month,credit-card,Fiber,no,yes,0,60.6,0,1
CUST001869,55,63.47,3385.53,one-year,bank-transfer,DSL,no,yes,0,123.5,3,0
CUST001870,4,70.47,261.5,one-year,bank-transfer,Fiber,no,no,1,61.0,0,1
CUST001871,15,69.13,986.53,month-to-month,electronic-check,DSL,yes,no,0,,2,1
CUST001872,43,22.86,897.3,one-year,electronic-check,Fiber,no,yes,0,53.5,2,0
CUST001873,67,60.06,4107.99,month-to-month,bank-transfer,None,yes,yes,0,88.6,2,0
CUST001874,30,71.41,2067.33,month-to-month,mailed-check,Fiber,yes,no,0,73.0,3,0
CUST001875,9,62.97,537.81,one-year,credit-card,DSL,no,yes,0,37.2,0,0
CUST001876,17,63.83,1120.03,two-year,bank-transfer,None,yes,no,0,104.9,2,0
CUST001877,64,82.2,5353.37,one-year,mailed-check,Fiber,yes,yes,0,32.4,1,0
CUST001878,52,43.03,2265.66,month-to-month,electronic-check,DSL,no,no,0,70.0,1,1
CUST001879,8,29.3,209.82,one-year,mailed-check,None,no,no,0,48.9,0,0
CUST001880,28,61.3,1511.5,month-to-month,electronic-check,DSL,yes,no,0,57.8,1,0
CUST001881,19,89.1,1672.62,month-to-month,bank-transfer,Fiber,no,yes,1,33.4,3,1
CUST001882,13,112.19,1376.4,month-to-month,bank-transfer,Fiber,yes,no,1,67.3,2,1
CUST001883,61,89.55,5390.13,month-to-month,credit-card,None,no,no,0,30.9,1,1
CUST001884,44,33.29,1467.87,month-to-month,mailed-check,DSL,yes,no,1,46.6,1,1
CUST001885,13,64.19,758.59,two-year,electronic-check,DSL,yes,yes,1,55.6,3,0
CUST001886,47,76.42,3257.46,month-to-month,credit-card,Fiber,no,yes,1,37.7,1,0
CUST001887,30,74.44,2117.45,two-year,bank-transfer,None,no,no,0,136.1,4,0
CUST001888,5,83.48,377.63,one-year,bank-transfer,DSL,no,no,0,46.5,2,0
CUST001889,32,47.07,1481.33,month-to-month,bank-transfer,DSL,no,no,0,53.3,1,1
CUST001890,14,71.62,1002.02,month-to-month,credit-card,None,no,no,1,65.9,2,1
CUST001891,18,80.51,1368.62,month-to-month,electronic-check,Fiber,no,no,1,25.1,5,1
CUST001892,63,90.64,5680.4,month-to-month,mailed-check,DSL,yes,no,0,18.3,4,0
CUST001893,51,49.86,2421.03,one-year,credit-card,Fiber,no,no,1,55.7,2,1
CUST001894,10,61.37,609.14,two-year,electronic-check,Fiber,no,yes,0,20.7,2,0
CUST001895,61,20.0,1091.89,two-year,credit-card,Fiber,yes,yes,0,79.2,3,0
CUST001896,41,54.46,2227.88,month-to-month,mailed-check,Fiber,no,no,0,,0,1
CUST001897,63,56.89,3559.07,month-to-month,electronic-check,Fiber,yes,yes,0,79.2,1,1
CUST001898,54,44.51,2171.17,month-to-month,electronic-check,DSL,no,no,0,100.3,3,0
CUST001899,25,74.14,1781.57,two-year,credit-card,Fiber,no,yes,0,55.5,1,0
CUST001900,38,68.6,2661.71,month-to-month,credit-card,DSL,no,yes,0,138.3,0,0
CUST001901,38,20.0,683.93,month-to-month,electronic-check,None,yes,no,0,74.7,2,1
CUST001902,52,75.39,3909.29,one-year,electronic-check,DSL,yes,no,1,132.0,0,0
CUST001903,18,46.79,876.58,one-year,electronic-check,DSL,no,no,0,97.6,1,0
CUST001904,24,82.14,2017.19,month-to-month,electronic-check,DSL,no,yes,0,56.7,0,1
CUST001905,18,37.95,635.49,one-year,bank-transfer,DSL,no,yes,0,74.3,1,0
CUST001906,22,70.75,1512.05,month-to-month,electronic-check,Fiber,no,no,1,88.2,2,1
CUST001907,12,62.92,791.55,month-to-month,electronic-check,Fiber,no,no,0,17.5,2,1
CUST001908,3,77.58,224.29,month-to-month,electronic-check,None,no,yes,0,25.3,1,1
CUST001909,67,73.12,4276.89,month-to-month,bank-transfer,Fiber,no,no,0,153.5,2,0
CUST001910,6,63.62,327.93,two-year,bank-transfer,Fiber,yes,yes,0,87.7,2,0
CUST001911,64,31.59,2038.06,month-to-month,bank-transfer,DSL,no,no,0,115.7,2,0
CUST001912,1,33.07,30.91,one-year,bank-transfer,Fiber,no,yes,0,55.1,3,1
CUST001913,56,55.4,2790.18,month-to-month,credit-card,DSL,no,no,0,133.5,1,1
CUST001914,24,69.79,1540.18,one-year,mailed-check,DSL,yes,yes,0,57.2,2,0
CUST001915,37,54.79,2030.22,two-year,credit-card,DSL,no,no,1,87.3,1,0
CUST001916,21,85.63,1695.82,month-to-month,bank-transfer,DSL,no,no,0,144.2,1,1
CUST001917,35,63.02,2257.97,two-year,electronic-check,Fiber,no,yes,0,93.8,3,0
CUST001918,33,45.87,1509.15,one-year,credit-card,DSL,no,yes,0,32.6,1,0
CUST001919,38,63.05,2503.24,one-year,bank-transfer,DSL,no,no,0,59.7,1,1
CUST001920,28,75.65,2176.88,month-to-month,bank-transfer,Fiber,yes,no,0,76.1,0,0
CUST001921,39,78.12,2744.78,one-year,electronic-check,DSL,no,no,1,90.8,0,0
CUST001922,59,116.96,6775.13,month-to-month,mailed-check,Fiber,yes,no,0,124.6,1,0
CUST001923,31,53.28,1410.71,two-year,credit-card,Fiber,no,yes,1,91.2,2,0
CUST001924,26,68.16,1857.62,two-year,electronic-check,None,yes,no,0,61.4,1,0
CUST001925,10,80.65,727.63,month-to-month,electronic-check,Fiber,yes,yes,0,53.6,3,1
CUST001926,26,69.41,1773.91,two-year,electronic-check,DSL,no,no,0,55.4,2,0
CUST001927,9,57.48,527.58,two-year,mailed-check,None,yes,no,0,47.1,2,0
CUST001928,13,31.27,358.58,one-year,credit-card,Fiber,no,no,0,45.7,1,1
CUST001929,68,57.23,3967.82,month-to-month,bank-transfer,DSL,yes,yes,0,114.2,2,0
CUST001930,7,43.16,257.54,month-to-month,credit-card,Fiber,no,yes,0,69.8,0,0
CUST001931,35,26.83,881.2,month-to-month,mailed-check,Fiber,yes,no,0,47.7,1,1
CUST001932,60,50.11,2839.46,month-to-month,mailed-check,DSL,no,yes,0,64.8,1,0
CUST001933,68,43.82,2755.74,two-year,electronic-check,Fiber,no,no,0,49.8,1,0
CUST001934,11,84.59,900.04,month-to-month,electronic-check,DSL,no,no,0,19.2,1,1
CUST001935,12,85.03,1054.0,one-year,bank-transfer,Fiber,no,yes,0,91.9,0,1
CUST001936,27,47.4,1171.53,one-year,electronic-check,None,no,no,0,118.4,0,1
CUST001937,40,63.49,2452.88,one-year,electronic-check,Fiber,no,no,1,106.7,2,1
CUST001938,69,23.54,1665.67,month-to-month,credit-card,None,yes,no,1,103.0,1,0
CUST001939,15,57.64,868.58,one-year,bank-transfer,DSL,no,yes,0,31.1,0,0
CUST001940,12,79.97,823.51,one-year,electronic-check,Fiber,no,yes,1,133.1,0,0
CUST001941,18,90.62,1694.05,one-year,bank-transfer,None,no,yes,0,44.3,2,0
CUST001942,63,52.17,2824.37,month-to-month,bank-transfer,Fiber,yes,no,0,27.7,0,0
CUST001943,3,96.3,279.58,one-year,credit-card,DSL,no,no,1,12.0,2,0
CUST001944,27,32.11,836.69,month-to-month,bank-transfer,DSL,no,no,0,75.1,3,1
CUST001945,9,38.81,351.83,one-year,electronic-check,DSL,no,no,0,135.0,1,0
CUST001946,12,87.74,926.21,month-to-month,electronic-check,Fiber,no,no,0,124.4,2,0
CUST001947,66,111.78,6535.52,month-to-month,electronic-check,None,no,no,1,66.2,3,0
CUST001948,1,82.34,82.37,two-year,bank-transfer,Fiber,yes,yes,0,112.2,2,0
CUST001949,23,68.99,1396.2,month-to-month,bank-transfer,DSL,no,no,1,193.1,1,1
CUST001950,65,20.0,1227.06,two-year,bank-transfer,DSL,no,no,0,51.7,1,0
CUST001951,44,20.0,876.77,two-year,bank-transfer,Fiber,no,no,1,85.4,1,0
CUST001952,6,73.24,430.76,month-to-month,electronic-check,Fiber,no,no,0,136.5,2,1
CUST001953,34,61.05,1851.78,month-to-month,electronic-check,DSL,no,yes,0,28.3,1,0
CUST001954,69,42.35,2661.47,month-to-month,electronic-check,Fiber,yes,no,1,30.1,2,0
CUST001955,29,71.64,2168.55,two-year,mailed-check,DSL,no,no,0,148.9,1,0
CUST001956,38,72.88,2602.54,one-year,bank-transfer,Fiber,yes,no,0,114.0,4,0
CUST001957,38,93.61,3055.23,month-to-month,credit-card,Fiber,no,no,1,41.8,1,1
CUST001958,47,73.42,3084.68,month-to-month,electronic-check,DSL,yes,no,1,33.4,1,1
CUST001959,14,100.71,1295.01,month-to-month,bank-transfer,Fiber,no,no,0,30.7,0,1
CUST001960,60,70.2,4422.17,one-year,electronic-check,Fiber,no,no,0,73.7,0,0
CUST001961,71,67.12,4339.19,month-to-month,bank-transfer,Fiber,yes,no,0,42.3,2,0
CUST001962,11,96.61,908.91,month-to-month,electronic-check,Fiber,yes,no,0,42.9,0,1
CUST001963,59,45.54,2559.46,two-year,bank-transfer,Fiber,no,no,0,30.8,1,0
CUST001964,59,140.36,7177.53,month-to-month,electronic-check,DSL,yes,no,1,67.5,1,0
CUST001965,53,79.38,3806.68,month-to-month,electronic-check,None,no,no,0,28.3,1,1
CUST001966,27,79.52,2251.12,one-year,bank-transfer,None,no,yes,0,92.9,3,0
CUST001967,34,83.13,2800.78,two-year,mailed-check,DSL,yes,no,0,126.6,1,0
CUST001968,60,116.93,6034.52,month-to-month,mailed-check,None,no,yes,1,75.7,2,0
CUST001969,11,89.81,928.38,two-year,electronic-check,Fiber,yes,no,0,113.7,3,1
CUST001970,59,29.87,1558.48,month-to-month,credit-card,DSL,yes,yes,0,59.7,2,1
CUST001971,66,105.09,6066.1,two-year,electronic-check,Fiber,yes,yes,0,38.6,0,0
CUST001972,49,61.48,2914.35,month-to-month,bank-transfer,DSL,no,yes,0,52.1,1,1
CUST001973,25,72.68,1728.21,one-year,credit-card,Fiber,no,yes,0,21.5,2,0
CUST001974,40,38.02,1518.63,month-to-month,bank-transfer,None,yes,yes,0,44.3,1,0
CUST001975,4,83.16,342.11,two-year,electronic-check,Fiber,no,no,0,57.9,0,0
CUST001976,67,53.72,3236.93,two-year,bank-transfer,Fiber,no,yes,0,65.8,2,0
CUST001977,25,72.5,1875.21,month-to-month,electronic-check,DSL,no,yes,0,115.8,3,0
CUST001978,5,62.9,299.91,month-to-month,bank-transfer,Fiber,no,yes,0,139.4,1,1
CUST001979,57,118.13,6071.97,one-year,mailed-check,Fiber,no,yes,0,73.8,1,0
CUST001980,47,119.56,5726.97,month-to-month,credit-card,DSL,no,yes,0,32.6,1,1
CUST001981,45,71.16,2744.62,one-year,credit-card,Fiber,yes,no,0,32.3,0,1
CUST001982,4,71.6,275.49,one-year,electronic-check,Fiber,no,no,0,44.9,1,1
CUST001983,54,60.66,3257.05,month-to-month,electronic-check,Fiber,yes,yes,0,40.1,1,0
CUST001984,46,97.65,4069.64,month-to-month,mailed-check,Fiber,no,no,1,74.8,0,1
CUST001985,57,61.78,3601.39,two-year,bank-transfer,Fiber,no,yes,0,33.7,2,0
CUST001986,59,59.47,3151.04,month-to-month,mailed-check,Fiber,yes,no,0,141.3,1,0
CUST001987,16,94.46,1538.53,one-year,bank-transfer,Fiber,yes,no,1,105.5,2,0
CUST001988,15,56.54,734.21,month-to-month,bank-transfer,Fiber,no,yes,0,118.2,3,0
CUST001989,66,69.06,4020.05,month-to-month,credit-card,Fiber,no,yes,1,43.5,0,0
CUST001990,38,30.47,1072.41,month-to-month,mailed-check,Fiber,no,no,1,33.7,3,1
CUST001991,32,87.6,2861.54,month-to-month,electronic-check,None,no,yes,0,41.9,2,0
CUST001992,21,118.52,2187.55,one-year,electronic-check,DSL,yes,yes,0,68.7,1,0
CUST001993,46,88.03,4150.97,month-to-month,bank-transfer,DSL,yes,no,1,64.4,0,1
CUST001994,54,106.54,5154.52,one-year,electronic-check,None,no,no,0,133.3,3,0
CUST001995,1,48.85,45.94,one-year,electronic-check,DSL,no,yes,0,,1,1
CUST001996,40,75.91,2795.15,month-to-month,electronic-check,None,no,no,0,71.0,4,1
CUST001997,71,46.42,2879.31,month-to-month,bank-transfer,Fiber,yes,yes,0,25.3,4,0
CUST001998,20,64.31,1336.18,one-year,credit-card,None,yes,yes,1,54.2,2,0
CUST001999,20,89.31,1674.8,one-year,mailed-check,Fiber,no,no,0,243.2,0,0
CUST002000,63,72.55,4516.11,one-year,electronic-check,Fiber,no,no,0,26.3,6,0
CUST002001,5,34.68,167.34,month-to-month,mailed-check,Fiber,no,no,0,76.6,0,1
CUST002002,29,37.12,1023.03,two-year,mailed-check,Fiber,yes,no,0,41.8,0,0
CUST002003,33,35.47,1139.28,month-to-month,credit-card,Fiber,no,no,0,181.8,6,1
CUST002004,57,82.29,4829.69,one-year,mailed-check,DSL,no,no,0,80.6,3,0
CUST002005,10,121.6,1203.67,month-to-month,bank-transfer,DSL,no,no,0,42.0,2,1
CUST002006,31,104.06,3085.52,one-year,credit-card,None,no,no,0,49.3,2,0
CUST002007,11,22.6,243.39,month-to-month,bank-transfer,DSL,no,no,1,16.5,2,0
CUST002008,56,105.53,5739.95,one-year,electronic-check,Fiber,no,yes,0,75.9,2,0
CUST002009,45,93.41,3937.05,month-to-month,bank-transfer,Fiber,no,no,0,77.3,1,0
CUST002010,36,31.37,1101.03,one-year,mailed-check,DSL,no,yes,0,26.1,4,0
CUST002011,28,62.42,1640.65,month-to-month,mailed-check,None,no,no,0,92.2,1,1
CUST002012,11,97.39,1072.92,one-year,credit-card,DSL,yes,no,0,146.0,3,0
CUST002013,66,83.76,5770.2,month-to-month,electronic-check,Fiber,no,no,0,,2,1
CUST002014,46,37.27,1786.38,month-to-month,mailed-check,Fiber,yes,yes,0,91.0,1,0
CUST002015,23,85.27,1988.96,one-year,electronic-check,DSL,yes,no,0,92.3,1,0
CUST002016,30,20.0,582.21,month-to-month,electronic-check,DSL,no,no,0,71.2,2,1
CUST002017,52,64.43,3349.91,month-to-month,bank-transfer,Fiber,yes,no,0,74.0,3,1
