batch_id,machine_id,shift,operator_experience_years,temperature_c,pressure_psi,humidity_percent,raw_material_grade,machine_age_months,maintenance_days_ago,batch_size,defect_rate_percent
B002173,M04,afternoon,4.1,27.2,104.6,46.3,A,129,18,628,4.49
B002174,M09,afternoon,1.8,26.5,97.4,38.7,A,5,22,306,2.2
B002175,M01,morning,13.0,20.0,101.4,33.0,A,135,74,430,3.19
B002176,M12,afternoon,3.7,12.9,96.2,43.6,A,19,69,204,2.8
B002177,M04,afternoon,0.6,28.7,107.4,23.3,B,27,19,80,5.08
B002178,M11,afternoon,3.3,28.2,89.2,50.0,B,19,69,611,5.6
B002179,M09,afternoon,3.4,22.6,104.0,46.0,C,133,27,800,9.59
B002180,M05,night,2.0,19.9,110.4,51.0,B,3,36,153,4.79
B002181,M01,morning,1.5,20.5,102.9,56.3,C,133,10,132,7.47
B002182,M07,morning,4.4,26.7,103.0,42.5,A,149,8,265,3.82
B002183,M01,morning,4.4,24.7,100.8,18.1,B,98,100,135,6.89
B002184,M09,afternoon,1.3,19.9,106.4,42.4,C,19,114,460,8.13
B002185,M03,morning,4.5,33.0,95.7,33.5,C,154,70,265,10.5
B002186,M12,afternoon,5.3,14.4,98.4,59.3,C,41,11,521,6.94
B002187,M01,morning,1.2,19.0,89.2,41.3,A,162,41,649,5.31
B002188,M05,night,3.2,19.1,96.8,53.4,B,111,42,349,8.71
B002189,M05,afternoon,12.9,22.5,75.9,59.6,A,32,47,898,1.74
B002190,M10,morning,6.2,27.7,100.3,37.5,A,17,22,532,0.57
B002191,M03,afternoon,6.2,26.1,107.4,45.8,A,32,16,57,1.1
B002192,M10,morning,6.3,22.6,99.2,45.4,A,104,110,461,5.64
B002193,M04,night,8.7,15.4,111.1,67.1,A,17,101,694,3.95
B002194,M01,night,2.1,26.8,116.0,57.7,A,81,6,482,4.9
B002195,M11,night,0.8,16.3,99.8,34.4,B,165,36,545,7.19
B002196,M03,morning,3.1,20.0,88.0,38.9,C,176,16,756,10.47
B002197,M06,night,2.5,21.6,113.1,40.4,B,30,8,640,2.99
B002198,M08,morning,2.8,18.0,110.7,36.9,C,112,77,183,8.29
B002199,M01,afternoon,6.6,17.9,105.4,41.8,C,96,43,705,8.63
B002200,M08,afternoon,2.1,26.4,93.7,39.7,A,85,65,171,4.39
B002201,M07,afternoon,13.3,29.3,104.5,45.4,C,17,29,676,5.49
B002202,M10,morning,0.5,21.6,96.3,43.8,A,69,86,703,3.0
B002203,M02,morning,9.3,13.1,91.2,56.5,A,106,48,839,3.52
B002204,M11,night,0.9,23.4,104.3,37.4,A,118,14,983,3.82
B002205,M01,afternoon,6.4,18.5,88.3,28.3,B,76,103,153,5.98
B002206,M12,night,6.1,23.8,109.1,40.1,B,166,35,976,8.7
B002207,M04,afternoon,3.2,23.5,103.4,38.9,A,42,89,262,6.1
B002208,M01,morning,6.9,12.6,98.7,59.7,B,98,82,66,8.55
B002209,M04,morning,1.9,20.0,99.5,53.5,C,122,29,852,7.39
B002210,M06,afternoon,1.6,25.1,87.1,58.0,B,38,30,907,4.7
B002211,M02,morning,6.5,21.5,87.8,,A,85,38,117,2.47
B002212,M04,morning,2.6,16.5,,25.3,C,19,107,485,7.88
B002213,M04,afternoon,12.3,25.3,98.2,36.5,A,88,51,981,1.34
B002214,M02,afternoon,6.5,13.7,82.9,30.0,C,118,89,726,8.11
B002215,M06,afternoon,5.1,23.2,111.0,60.7,A,174,19,481,4.26
B002216,M01,morning,2.7,19.3,87.7,53.4,C,6,9,786,3.84
B002217,M04,night,1.4,24.2,106.9,49.0,A,57,34,385,3.63
B002218,M02,night,8.1,20.9,117.7,39.3,A,55,21,323,3.68
B002219,M01,night,8.1,24.4,97.4,40.4,C,178,37,471,7.26
B002220,M06,morning,2.1,28.8,113.9,36.4,B,156,33,867,7.79
B002221,M11,night,1.2,25.5,108.8,51.5,B,151,22,320,7.07
B002222,M05,afternoon,4.2,25.4,118.9,46.0,B,154,115,614,7.59
B002223,M08,morning,4.0,24.9,107.0,51.9,B,29,32,834,2.79
B002224,M02,afternoon,7.2,13.4,93.7,49.2,A,36,2,74,3.03
B002225,M09,night,3.2,22.4,75.0,53.3,B,64,50,635,4.35
B002226,M09,afternoon,11.3,23.3,90.5,50.2,B,121,92,890,6.84
B002227,M05,morning,5.7,24.8,94.0,56.0,A,57,101,323,4.92
B002228,M04,morning,12.6,21.6,111.9,52.4,A,145,44,201,2.28
B002229,M07,afternoon,1.1,25.6,114.6,39.9,A,131,81,790,5.68
B002230,M08,night,4.5,17.2,86.8,49.9,B,127,16,371,7.4
B002231,M09,morning,10.6,32.0,114.7,48.1,A,48,8,723,3.01
B002232,M03,morning,1.2,24.8,90.7,43.1,A,94,89,516,4.5
B002233,M05,night,7.7,17.4,90.0,44.8,A,51,61,607,3.9
B002234,M10,night,0.7,28.8,83.4,55.1,B,110,0,400,6.13
B002235,M10,night,1.3,16.4,104.1,50.4,A,132,28,471,5.59
B002236,M10,morning,1.2,22.0,93.0,54.3,A,81,46,95,3.28
B002237,M10,night,1.5,22.6,115.8,45.4,B,139,0,855,5.49
B002238,M01,morning,6.9,20.0,89.1,56.5,A,52,36,369,1.07
B002239,M04,afternoon,3.1,21.4,108.8,52.7,C,132,67,247,9.84
B002240,M04,afternoon,3.7,22.3,85.5,36.9,C,38,5,92,5.98
B002241,M04,night,1.9,16.6,112.4,41.4,A,89,23,911,4.22
B002242,M06,morning,4.0,23.4,101.4,36.5,A,157,67,736,4.11
B002243,M03,night,10.3,22.0,103.5,34.2,A,134,77,616,6.05
B002244,M10,night,1.3,31.7,95.7,71.8,B,87,79,559,7.61
B002245,M07,night,25.0,29.4,95.0,61.7,B,106,31,947,4.58
B002246,M01,morning,3.4,18.3,106.0,56.6,A,115,16,730,3.02
B002247,M10,morning,1.8,21.3,121.7,49.5,B,154,29,938,4.47
B002248,M04,morning,1.2,18.5,87.4,39.6,B,55,66,527,3.8
B002249,M07,afternoon,5.2,20.7,95.9,33.9,A,127,70,129,4.47
B002250,M06,morning,4.7,26.3,92.6,42.9,A,168,113,294,5.44
B002251,M05,afternoon,1.4,21.5,81.9,37.8,B,110,70,367,4.97
B002252,M04,night,9.1,19.5,81.7,52.1,B,129,93,906,8.07
B002253,M05,night,5.9,25.0,91.2,46.5,B,111,101,672,6.93
B002254,M01,afternoon,8.7,12.3,95.2,53.6,C,168,53,223,10.33
B002255,M09,afternoon,9.7,20.1,117.0,47.4,A,53,23,172,3.07
B002256,M08,afternoon,1.1,28.8,111.9,28.1,B,169,24,478,6.66
B002257,M07,night,9.6,29.1,90.2,43.3,B,106,118,569,8.87
B002258,M11,morning,6.6,28.5,109.3,48.9,B,110,32,450,4.2
B002259,M07,morning,5.8,15.8,90.4,47.7,C,175,44,374,9.71
B002260,M05,morning,3.3,15.8,98.9,39.5,A,12,44,634,3.5
B002261,M08,night,9.2,19.5,103.9,40.1,C,170,116,999,12.87
B002262,M10,morning,10.2,22.1,125.3,38.3,A,170,15,917,4.15
B002263,M09,night,5.5,18.3,103.2,28.3,A,22,18,240,3.59
B002264,M07,night,5.8,13.6,82.3,44.7,C,114,76,780,13.53
B002265,M08,night,15.7,26.6,108.9,52.8,A,71,114,155,6.55
B002266,M12,afternoon,0.2,25.8,113.6,40.2,B,40,76,124,6.97
B002267,M09,night,11.0,19.0,110.7,32.6,B,41,115,482,6.18
B002268,M09,morning,4.2,25.6,88.1,54.9,B,1,60,313,3.26
B002269,M08,morning,11.7,26.7,101.5,58.6,A,139,34,281,3.5
B002270,M12,afternoon,1.9,10.1,99.8,40.6,A,50,21,639,3.42
B002271,M12,afternoon,5.4,25.2,121.2,35.6,C,101,24,818,7.6
B002272,M05,morning,5.3,21.7,107.4,43.6,A,75,99,563,3.96
B002273,M09,afternoon,6.2,9.4,120.6,47.8,B,159,72,66,9.53
B002274,M08,night,3.4,27.1,91.5,40.5,A,26,102,997,7.0
B002275,M07,morning,2.7,22.4,97.4,29.3,A,23,16,669,1.44
B002276,M07,morning,6.2,14.0,93.5,54.6,A,131,25,462,3.77
B002277,M11,night,6.8,24.0,111.7,47.4,A,112,35,437,6.54
B002278,M11,night,3.8,22.9,113.7,60.5,C,103,85,798,8.47
B002279,M11,morning,6.0,24.7,104.7,45.4,B,87,117,935,4.61
B002280,M04,afternoon,13.1,12.3,101.1,59.7,B,96,79,113,6.74
B002281,M05,morning,4.4,20.5,105.0,42.7,B,105,91,917,5.66
B002282,M02,morning,0.5,17.1,83.4,39.0,C,168,101,464,10.2
B002283,M10,morning,5.6,21.2,95.1,40.0,A,147,95,810,3.09
B002284,M09,morning,1.4,13.5,96.0,63.2,B,164,35,89,5.81
B002285,M12,afternoon,5.1,16.4,99.8,43.1,A,152,104,458,8.05
B002286,M09,morning,8.1,29.7,92.2,60.8,C,41,110,591,9.97
B002287,M03,morning,3.7,27.8,89.8,40.4,C,1,82,455,8.23
B002288,M04,morning,7.4,26.9,80.8,31.2,C,99,18,108,5.87
B002289,M05,morning,7.6,29.4,105.2,52.0,A,153,85,70,5.51
B002290,M10,afternoon,9.7,12.7,83.5,38.6,A,75,61,878,3.99
B002291,M05,afternoon,14.5,21.7,112.0,48.0,C,176,87,931,8.06
B002292,M12,night,11.8,23.2,103.9,47.0,B,46,5,717,2.95
B002293,M08,morning,0.3,20.1,,46.9,A,138,46,978,4.34
B002294,M05,morning,2.6,12.7,89.3,61.5,A,21,63,914,2.52
B002295,M12,afternoon,1.8,26.4,122.4,47.5,A,36,12,250,4.06
B002296,M07,morning,6.6,25.1,126.6,46.2,B,163,60,583,5.97
B002297,M04,afternoon,3.7,18.9,100.4,41.5,B,54,73,499,4.72
B002298,M05,afternoon,2.1,26.2,104.7,50.4,C,170,70,925,8.52
B002299,M10,afternoon,2.6,22.6,99.8,49.5,B,18,95,599,5.67
B002300,M02,morning,2.9,25.2,112.1,41.0,C,162,51,173,7.87
B002301,M10,afternoon,7.4,17.4,109.5,54.4,A,178,28,562,5.23
B002302,M02,afternoon,0.8,23.2,78.7,43.0,B,178,17,533,4.54
B002303,M09,morning,2.1,23.2,90.1,50.8,C,75,21,505,6.47
B002304,M09,morning,0.2,20.8,104.7,31.7,B,82,42,390,3.24
B002305,M08,afternoon,7.3,8.6,109.3,54.1,B,162,114,625,9.28
B002306,M03,morning,9.1,22.9,101.8,37.8,A,26,91,424,2.66
B002307,M07,morning,5.9,23.2,79.6,51.8,A,138,16,799,2.85
B002308,M10,afternoon,6.6,17.3,106.7,57.8,B,17,73,364,5.62
B002309,M04,afternoon,4.9,24.9,121.9,49.1,B,64,65,443,5.75
B002310,M12,morning,5.9,23.2,72.4,56.5,C,141,26,159,8.48
B002311,M02,night,0.6,24.0,111.3,34.2,B,47,88,120,5.49
B002312,M11,morning,5.7,20.1,122.0,44.2,B,16,1,434,4.35
B002313,M05,night,1.9,13.5,111.3,38.5,B,82,11,311,7.5
B002314,M09,night,6.7,13.6,99.0,38.4,B,117,75,734,7.62
B002315,M03,morning,3.5,25.4,110.8,29.2,B,60,67,163,5.93
B002316,M08,morning,10.8,16.5,99.0,45.8,B,118,71,271,7.21
B002317,M08,morning,5.1,18.0,106.5,54.4,B,100,81,623,6.91
B002318,M06,night,1.8,26.2,101.0,57.7,A,124,109,81,6.58
B002319,M11,night,1.2,11.3,101.3,34.4,C,6,5,533,8.48
B002320,M11,afternoon,2.0,14.0,90.9,40.2,A,34,95,668,5.99
B002321,M02,night,4.1,25.9,94.4,37.6,A,112,50,192,5.53
B002322,M10,night,10.3,22.4,119.5,36.9,C,73,31,219,7.95
B002323,M08,afternoon,2.9,12.0,92.6,42.0,B,159,56,372,8.13
B002324,M07,night,5.6,19.8,76.5,45.2,C,49,65,106,7.37
B002325,M02,afternoon,1.1,22.9,142.2,42.1,A,41,66,917,5.2
B002326,M08,afternoon,6.5,16.5,,31.1,A,6,32,677,2.47
B002327,M05,afternoon,3.6,14.8,96.8,54.7,B,62,4,878,4.29
B002328,M01,afternoon,5.5,13.6,95.2,46.8,B,13,80,391,4.61
B002329,M03,morning,11.5,26.2,100.2,48.9,C,164,107,607,9.3
B002330,M02,afternoon,4.5,27.2,90.9,,B,90,108,471,7.78
B002331,M04,morning,1.3,25.8,117.9,,B,125,103,66,7.42
B002332,M03,morning,4.8,28.2,97.6,46.5,C,109,26,433,8.4
B002333,M11,morning,4.6,28.4,87.5,36.7,B,3,102,799,5.13
B002334,M04,afternoon,7.4,14.4,65.6,60.2,A,103,78,156,5.07
B002335,M06,morning,4.4,27.0,113.1,51.4,A,74,62,99,2.41
B002336,M09,morning,11.1,22.6,94.7,36.0,A,146,35,78,3.2
B002337,M02,morning,7.7,31.5,104.5,36.2,B,22,94,919,5.47
B002338,M05,night,4.5,38.9,88.9,64.9,C,79,14,507,10.73
B002339,M03,afternoon,4.1,21.0,101.1,43.4,B,43,96,603,3.08
B002340,M07,morning,1.6,20.5,99.7,38.2,B,65,108,656,8.32
B002341,M11,afternoon,3.1,20.1,111.1,39.7,A,138,115,291,6.36
B002342,M07,afternoon,0.9,22.4,102.0,49.5,B,17,106,587,5.77
B002343,M05,afternoon,3.7,23.2,86.5,40.2,B,16,97,140,5.16
B002344,M02,night,0.7,35.2,128.8,46.3,B,141,90,273,10.24
B002345,M12,afternoon,4.6,22.7,105.2,68.1,A,60,14,750,2.59
B002346,M06,morning,1.4,19.9,88.7,29.3,B,10,39,823,4.44
B002347,M07,night,5.6,22.1,102.3,40.9,B,29,17,176,4.12
B002348,M07,morning,4.3,17.9,104.7,45.6,A,16,43,295,3.33
B002349,M07,night,2.6,13.6,105.8,27.4,B,138,61,492,9.27
B002350,M02,night,1.1,21.3,104.4,50.2,A,142,105,646,7.92
B002351,M06,morning,4.0,33.7,102.9,54.0,A,70,85,70,7.56
B002352,M06,night,3.8,26.4,111.0,31.1,A,92,97,649,7.08
B002353,M10,night,14.0,19.6,108.7,44.2,B,87,100,917,6.45
B002354,M06,night,3.0,23.8,109.0,46.8,A,73,96,871,5.97
B002355,M11,morning,7.1,34.6,78.7,50.7,A,25,1,783,2.95
B002356,M08,morning,2.2,23.0,79.2,71.7,B,24,113,633,3.58
B002357,M02,afternoon,1.7,17.5,90.5,37.6,B,163,52,200,8.09
B002358,M11,afternoon,6.0,22.3,97.0,50.4,B,42,30,612,2.96
B002359,M05,morning,2.8,25.2,90.9,43.7,B,156,50,656,5.7
B002360,M09,morning,3.9,24.1,87.8,42.0,A,136,66,266,3.05
B002361,M04,afternoon,0.3,29.3,102.9,45.2,A,142,83,503,6.83
B002362,M10,morning,2.3,22.5,89.5,49.1,A,41,50,538,1.06
B002363,M11,afternoon,2.6,10.3,71.2,45.1,A,149,66,132,4.96
B002364,M01,morning,1.5,24.4,83.7,47.8,A,96,49,211,2.85
B002365,M09,afternoon,3.1,24.0,92.7,44.2,C,179,96,492,10.02
B002366,M09,afternoon,0.8,23.7,96.9,35.6,A,168,12,864,3.36
B002367,M04,morning,4.6,17.8,110.8,53.3,A,97,84,402,5.04
B002368,M05,morning,3.1,32.0,105.2,55.3,C,94,66,849,10.63
B002369,M05,morning,2.9,16.6,75.9,54.8,B,156,57,269,6.42
B002370,M06,morning,6.0,17.1,117.4,51.7,C,101,46,239,5.7
B002371,M06,morning,1.6,20.9,97.6,37.2,A,157,28,939,3.85
B002372,M11,afternoon,11.4,28.6,100.8,35.5,B,153,30,488,6.08
B002373,M12,afternoon,1.5,28.8,101.5,54.2,C,86,77,265,9.13
B002374,M12,morning,7.8,25.2,89.8,33.0,C,177,17,743,7.89
B002375,M06,night,10.3,26.5,106.8,38.1,A,32,27,681,3.67
B002376,M09,night,0.5,15.5,76.6,66.5,B,75,52,146,5.81
B002377,M01,night,2.1,13.5,116.1,50.1,A,102,77,974,8.54
B002378,M01,afternoon,1.1,20.1,102.3,46.6,B,149,48,163,5.8
B002379,M09,afternoon,5.9,26.4,104.4,26.5,A,141,18,69,3.68
B002380,M08,afternoon,2.4,26.6,106.3,38.3,B,16,95,854,6.12
B002381,M02,afternoon,1.6,17.7,94.7,53.4,A,121,25,182,2.6
B002382,M08,afternoon,3.4,17.1,115.3,30.2,A,41,113,505,6.6
B002383,M08,afternoon,4.1,27.8,91.3,49.0,C,129,51,716,7.97
B002384,M09,morning,9.3,23.0,88.0,31.2,B,150,96,745,7.59
B002385,M07,night,9.3,11.6,101.8,38.8,C,34,62,571,10.55
B002386,M10,morning,2.1,16.4,83.5,29.3,A,64,31,211,2.16
B002387,M10,afternoon,0.9,24.4,93.2,46.0,B,19,114,823,6.14
B002388,M08,morning,5.3,16.1,103.1,28.0,A,25,37,682,1.71
B002389,M07,afternoon,3.3,17.1,108.8,44.2,A,56,72,505,3.39
B002390,M10,afternoon,9.8,17.3,99.6,51.4,C,33,95,632,5.43
B002391,M03,afternoon,10.1,26.4,89.1,47.0,A,98,50,919,4.23
B002392,M12,morning,5.6,22.0,96.0,49.6,A,42,96,701,2.77
B002393,M11,morning,4.5,30.4,92.0,47.3,C,39,99,251,9.63
B002394,M07,morning,4.8,19.9,98.8,44.1,A,170,31,857,4.24
B002395,M11,afternoon,4.4,20.9,92.6,44.3,C,35,16,512,4.59
B002396,M09,morning,4.7,23.7,88.3,47.9,A,120,8,934,3.36
B002397,M06,morning,2.7,18.9,86.8,34.1,A,177,1,866,4.16
B002398,M06,morning,2.4,14.0,77.9,41.0,B,168,63,976,6.59
B002399,M08,night,2.8,20.2,113.0,65.3,A,136,30,178,6.34
B002400,M04,morning,13.4,18.3,108.6,49.8,B,156,49,956,4.71
B002401,M07,morning,0.3,21.4,,57.5,C,65,63,599,6.49
B002402,M05,afternoon,2.4,19.0,107.8,48.4,A,166,34,827,4.73
B002403,M07,afternoon,2.8,24.3,100.5,37.7,B,22,76,436,4.4
B002404,M05,morning,5.3,20.2,84.5,42.0,A,71,46,694,1.17
B002405,M02,afternoon,2.3,13.9,87.4,,B,27,96,609,3.67
B002406,M09,morning,10.5,18.9,98.2,58.7,B,110,19,291,5.26
B002407,M06,afternoon,8.8,16.0,108.9,54.0,B,72,72,194,6.7
B002408,M03,morning,10.9,31.6,107.1,36.6,A,146,37,813,6.1
B002409,M03,afternoon,4.5,22.2,93.5,52.6,B,38,13,599,3.72
B002410,M07,afternoon,9.9,25.3,105.5,51.7,B,49,18,786,2.83
B002411,M10,night,2.1,21.5,98.0,45.8,A,5,94,606,4.51
B002412,M04,morning,4.0,31.2,91.2,49.8,B,37,104,226,5.71
B002413,M11,morning,0.6,15.7,111.5,50.7,A,145,1,607,4.73
B002414,M10,morning,5.8,18.0,101.9,48.8,A,43,27,51,2.75
B002415,M01,afternoon,5.8,27.6,106.1,46.5,A,47,84,219,4.15
B002416,M02,morning,4.6,19.4,86.8,45.9,A,22,91,600,3.72
B002417,M09,night,3.3,18.3,93.8,39.3,A,155,62,420,7.71
B002418,M07,morning,7.3,19.2,109.8,54.1,A,85,3,793,2.02
B002419,M02,night,9.6,31.7,96.6,64.8,B,169,59,481,7.2
B002420,M12,afternoon,13.8,32.2,97.3,33.8,A,31,51,695,3.83
B002421,M01,afternoon,5.6,24.0,87.3,45.3,A,87,89,674,3.18
B002422,M05,afternoon,3.8,23.0,102.4,38.5,B,126,98,105,5.76
B002423,M01,morning,2.6,25.9,87.1,50.5,B,46,5,951,3.4
B002424,M11,afternoon,6.2,24.0,104.4,49.3,A,135,112,445,6.43
B002425,M06,morning,2.0,22.9,88.1,46.3,C,115,49,127,7.69
B002426,M08,morning,5.9,19.7,97.5,39.1,A,139,72,684,3.47
B002427,M10,afternoon,2.1,18.9,118.9,40.3,B,170,112,950,11.07
B002428,M04,morning,3.9,24.5,104.4,37.4,C,143,72,863,8.33
B002429,M04,afternoon,1.8,22.7,95.8,27.8,B,135,1,865,4.81
B002430,M08,morning,2.8,29.3,110.3,57.3,C,85,27,236,7.3
B002431,M12,night,5.5,20.7,91.3,,B,28,105,419,5.3
B002432,M03,night,8.0,17.4,88.2,57.9,A,45,15,546,3.41
B002433,M06,morning,3.2,14.7,95.6,41.5,A,148,77,581,5.45
B002434,M04,night,0.3,18.2,113.2,49.9,C,20,51,140,8.86
B002435,M03,morning,0.7,14.8,112.5,36.5,C,101,108,300,9.71
B002436,M03,afternoon,0.7,27.7,94.0,,B,141,116,239,8.45
B002437,M06,night,10.1,19.9,96.6,65.5,A,82,5,520,2.34
B002438,M02,morning,19.3,18.2,105.0,41.3,B,109,114,283,6.37
B002439,M08,afternoon,3.8,24.4,129.1,54.5,A,33,96,825,4.74
B002440,M03,morning,0.8,31.7,97.1,47.5,A,148,114,528,7.38
B002441,M07,night,1.7,19.9,116.6,31.1,C,97,63,57,9.79
B002442,M03,afternoon,1.5,16.3,103.0,43.7,A,46,115,808,5.29
B002443,M06,morning,9.8,20.0,110.2,48.8,B,133,29,896,4.32
B002444,M02,morning,2.9,12.7,112.2,52.1,A,147,12,339,6.31
B002445,M03,afternoon,25.0,24.6,102.1,27.1,B,68,56,554,2.24
B002446,M04,afternoon,1.5,24.9,99.7,35.3,A,129,29,254,4.39
B002447,M09,afternoon,1.6,19.8,97.5,48.1,A,171,110,632,5.96
B002448,M06,afternoon,2.9,16.4,104.2,35.6,B,144,72,536,4.64
B002449,M05,afternoon,2.6,34.0,114.3,57.2,C,31,52,502,9.62
B002450,M07,afternoon,8.7,15.9,115.9,44.4,C,66,5,223,7.78
B002451,M12,morning,4.3,18.2,114.5,49.9,A,4,16,281,2.09
B002452,M10,morning,6.5,22.2,94.4,58.0,B,148,76,182,7.78
B002453,M05,morning,5.1,26.3,93.2,32.9,A,91,7,408,2.18
B002454,M07,night,5.1,21.2,90.1,49.6,B,33,85,50,4.86
B002455,M03,afternoon,3.5,22.2,101.8,46.3,B,31,1,527,3.78
B002456,M09,morning,9.2,25.1,111.2,46.7,A,3,47,387,3.02
B002457,M11,night,7.8,38.0,93.2,42.8,A,115,25,455,7.88
B002458,M11,morning,2.0,19.1,97.8,46.6,A,56,31,792,1.63
B002459,M03,morning,2.9,19.5,107.8,15.7,B,78,65,605,4.33
B002460,M09,afternoon,1.8,21.5,96.1,57.4,C,42,47,959,5.23
B002461,M03,night,4.4,25.4,97.7,31.6,C,74,42,79,10.68
B002462,M01,night,5.5,34.6,113.4,62.7,C,72,25,95,9.04
B002463,M09,afternoon,2.6,21.4,100.3,35.5,B,82,105,727,4.9
B002464,M06,night,3.0,24.8,91.4,35.1,B,72,29,836,5.42
B002465,M04,afternoon,2.0,11.2,101.2,49.1,C,22,94,570,9.75
B002466,M07,night,1.7,22.3,105.2,47.7,A,154,115,400,8.19
B002467,M06,night,2.9,21.9,130.1,49.5,B,50,55,916,5.62
B002468,M03,morning,3.5,27.1,118.2,48.6,C,1,36,310,5.79
B002469,M06,afternoon,2.0,19.4,138.3,43.6,B,81,27,519,4.55
B002470,M01,morning,1.5,15.9,87.2,41.3,B,55,30,978,3.79
B002471,M10,afternoon,16.1,23.1,116.7,50.8,B,137,49,85,5.83
B002472,M12,morning,2.7,14.2,118.6,38.1,C,65,74,811,8.94
B002473,M07,afternoon,4.7,18.0,100.4,46.2,A,159,76,821,6.37
B002474,M08,night,6.2,22.3,95.3,28.1,A,54,23,522,2.96
B002475,M09,afternoon,5.1,10.0,108.8,47.5,C,49,2,944,5.9
B002476,M06,morning,6.7,20.7,96.1,46.0,C,17,95,214,8.6
B002477,M12,morning,4.5,29.9,86.3,44.6,B,29,106,632,6.5
B002478,M04,night,0.9,13.9,83.0,62.1,A,55,10,877,5.06
B002479,M09,afternoon,4.6,18.6,82.0,59.9,C,66,78,413,5.99
B002480,M04,afternoon,3.2,24.9,102.8,54.1,C,47,50,299,7.25
B002481,M04,morning,1.9,26.1,108.1,53.9,A,66,115,571,6.84
B002482,M06,afternoon,13.0,22.3,88.3,46.1,B,12,97,576,4.94
B002483,M10,afternoon,0.7,21.1,105.8,48.1,C,82,79,875,8.34
B002484,M05,night,5.7,30.3,105.7,49.3,A,16,41,378,5.87
B002485,M11,afternoon,5.5,23.1,104.2,51.0,A,110,43,129,5.19
B002486,M05,morning,10.9,16.7,108.2,,C,43,56,841,6.64
B002487,M06,afternoon,5.0,22.6,102.6,,B,76,52,103,5.79
B002488,M07,afternoon,2.5,21.3,116.0,45.6,B,87,10,223,5.26
B002489,M08,morning,0.6,19.8,107.5,49.2,B,46,0,841,3.94
B002490,M06,afternoon,0.7,13.6,84.9,54.2,A,30,81,744,5.9
B002491,M06,morning,2.8,22.0,122.1,38.4,C,15,6,209,4.24
B002492,M01,night,9.8,24.9,88.5,46.3,B,167,55,162,7.69
B002493,M02,morning,0.9,25.8,99.8,45.8,B,144,12,718,4.93
B002494,M02,afternoon,4.5,22.1,130.6,34.8,B,8,55,648,2.86
B002495,M09,afternoon,9.1,22.2,105.9,58.9,B,133,47,918,6.28
B002496,M05,night,12.3,19.2,90.1,36.7,B,80,9,512,4.08
B002497,M06,night,3.3,26.8,104.0,59.3,A,154,34,278,6.37
B002498,M07,morning,8.3,16.1,106.3,31.6,A,68,8,98,2.46
B002499,M05,morning,2.8,19.4,102.4,30.0,B,34,48,939,2.37
